severity,cc_code,period,area,message,action
action,1412000029,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000029, period=202609, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000029,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000029, period=202610, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000029,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000029, period=202611, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000029,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000029, period=202612, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000029,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000029, period=202701, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000029,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000029, period=202702, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000029,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000029, period=202703, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202604, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202605, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202606, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202607, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202608, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202609, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202610, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202611, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202612, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202701, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202702, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000030,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000030, period=202703, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202604, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202605, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202606, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202607, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202608, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202609, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202610, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202611, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202612, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202701, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202702, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000086,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000086, period=202703, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202604, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202605, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202606, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202607, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202608, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202609, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202610, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202611, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202612, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202701, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202702, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000063,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000063, period=202703, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202604, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202605, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202606, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202607, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202608, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202609, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202610, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202611, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202612, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202701, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202702, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000066,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000066, period=202703, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202604, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202605, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202606, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202607, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202608, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202609, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202610, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202611, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202612, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202701, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202702, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000035,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000035, period=202703, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202604, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202605, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202606, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202607, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202608, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202609, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202610, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202611, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202612, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202701, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202702, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000016,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000016, period=202703, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000069,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000069, period=202604, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000069,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000069, period=202605, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000069,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000069, period=202606, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000069,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000069, period=202607, rule_id=4883, item=保安課の靴 Giầy phòng an ninh, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
