fy,reference_file,sheet,row,cc,fx_rate,account,kind,scope,description,monthly_values,monthly_formulas,source_candidate_status,selection_l1_delta_vnd
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),136,1412000018,25390,5006016244,depreciation,fixed_assets,バーコード検証機 Code Verifier 9585-DPM-HD　2023/11                                   2026,"{""202504"": 5157471.0, ""202505"": 5157471.0, ""202506"": 5157471.0, ""202507"": 5157471.0, ""202508"": 5157471.0, ""202509"": 5157471.0, ""202510"": 5157471.0, ""202511"": 5157471.0, ""202512"": 5157471.0, ""202601"": 5157471.0, ""202602"": 5157471.0, ""202603"": 5157471.0}","{""202504"": ""=ROUND(V136*$B$2,0)"", ""202505"": ""=ROUND(W136*$B$2,0)"", ""202506"": ""=ROUND(X136*$B$2,0)"", ""202507"": ""=ROUND(Y136*$B$2,0)"", ""202508"": ""=ROUND(Z136*$B$2,0)"", ""202509"": ""=ROUND(AA136*$B$2,0)"", ""202510"": ""=ROUND(AB136*$B$2,0)"", ""202511"": ""=ROUND(AC136*$B$2,0)"", ""202512"": ""=ROUND(AD136*$B$2,0)"", ""202601"": ""=ROUND(AE136*$B$2,0)"", ""202602"": ""=ROUND(AF136*$B$2,0)"", ""202603"": ""=ROUND(AG136*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),137,1412000018,25390,5006016244,depreciation,fixed_assets,反射濃度計 White photometer TC-6DX　2023/09                                             2026,"{""202504"": 3698815.0, ""202505"": 3698815.0, ""202506"": 3698815.0, ""202507"": 3698815.0, ""202508"": 3698815.0, ""202509"": 3698815.0, ""202510"": 3698815.0, ""202511"": 3698815.0, ""202512"": 3698815.0, ""202601"": 3698815.0, ""202602"": 3698815.0, ""202603"": 3698815.0}","{""202504"": ""=ROUND(V137*$B$2,0)"", ""202505"": ""=ROUND(W137*$B$2,0)"", ""202506"": ""=ROUND(X137*$B$2,0)"", ""202507"": ""=ROUND(Y137*$B$2,0)"", ""202508"": ""=ROUND(Z137*$B$2,0)"", ""202509"": ""=ROUND(AA137*$B$2,0)"", ""202510"": ""=ROUND(AB137*$B$2,0)"", ""202511"": ""=ROUND(AC137*$B$2,0)"", ""202512"": ""=ROUND(AD137*$B$2,0)"", ""202601"": ""=ROUND(AE137*$B$2,0)"", ""202602"": ""=ROUND(AF137*$B$2,0)"", ""202603"": ""=ROUND(AG137*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),138,1412000018,25390,5006016244,depreciation,fixed_assets,データロガー　本体 Memory　Hilogger (LR8450-1) 　2023/08                               2026,"{""202504"": 2009111.0, ""202505"": 2009111.0, ""202506"": 2009111.0, ""202507"": 2009111.0, ""202508"": 2009111.0, ""202509"": 2009111.0, ""202510"": 2009111.0, ""202511"": 2009111.0, ""202512"": 2009111.0, ""202601"": 2009111.0, ""202602"": 2009111.0, ""202603"": 2009111.0}","{""202504"": ""=ROUND(V138*$B$2,0)"", ""202505"": ""=ROUND(W138*$B$2,0)"", ""202506"": ""=ROUND(X138*$B$2,0)"", ""202507"": ""=ROUND(Y138*$B$2,0)"", ""202508"": ""=ROUND(Z138*$B$2,0)"", ""202509"": ""=ROUND(AA138*$B$2,0)"", ""202510"": ""=ROUND(AB138*$B$2,0)"", ""202511"": ""=ROUND(AC138*$B$2,0)"", ""202512"": ""=ROUND(AD138*$B$2,0)"", ""202601"": ""=ROUND(AE138*$B$2,0)"", ""202602"": ""=ROUND(AF138*$B$2,0)"", ""202603"": ""=ROUND(AG138*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),139,1412000018,25390,5006016244,depreciation,fixed_assets,増設オプション Wireless Voltagemp Unit (LR8532)   ①　2023/08                         2026,"{""202504"": 1882922.0, ""202505"": 1882922.0, ""202506"": 1882922.0, ""202507"": 1882922.0, ""202508"": 1882922.0, ""202509"": 1882922.0, ""202510"": 1882922.0, ""202511"": 1882922.0, ""202512"": 1882922.0, ""202601"": 1882922.0, ""202602"": 1882922.0, ""202603"": 1882922.0}","{""202504"": ""=ROUND(V139*$B$2,0)"", ""202505"": ""=ROUND(W139*$B$2,0)"", ""202506"": ""=ROUND(X139*$B$2,0)"", ""202507"": ""=ROUND(Y139*$B$2,0)"", ""202508"": ""=ROUND(Z139*$B$2,0)"", ""202509"": ""=ROUND(AA139*$B$2,0)"", ""202510"": ""=ROUND(AB139*$B$2,0)"", ""202511"": ""=ROUND(AC139*$B$2,0)"", ""202512"": ""=ROUND(AD139*$B$2,0)"", ""202601"": ""=ROUND(AE139*$B$2,0)"", ""202602"": ""=ROUND(AF139*$B$2,0)"", ""202603"": ""=ROUND(AG139*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),140,1412000018,25390,5006016244,depreciation,fixed_assets,増設オプション Wireless Voltagemp Unit (LR8532)   ②　2023/08                          2026,"{""202504"": 1882922.0, ""202505"": 1882922.0, ""202506"": 1882922.0, ""202507"": 1882922.0, ""202508"": 1882922.0, ""202509"": 1882922.0, ""202510"": 1882922.0, ""202511"": 1882922.0, ""202512"": 1882922.0, ""202601"": 1882922.0, ""202602"": 1882922.0, ""202603"": 1882922.0}","{""202504"": ""=ROUND(V140*$B$2,0)"", ""202505"": ""=ROUND(W140*$B$2,0)"", ""202506"": ""=ROUND(X140*$B$2,0)"", ""202507"": ""=ROUND(Y140*$B$2,0)"", ""202508"": ""=ROUND(Z140*$B$2,0)"", ""202509"": ""=ROUND(AA140*$B$2,0)"", ""202510"": ""=ROUND(AB140*$B$2,0)"", ""202511"": ""=ROUND(AC140*$B$2,0)"", ""202512"": ""=ROUND(AD140*$B$2,0)"", ""202601"": ""=ROUND(AE140*$B$2,0)"", ""202602"": ""=ROUND(AF140*$B$2,0)"", ""202603"": ""=ROUND(AG140*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),141,1412000018,25390,5006016244,depreciation,fixed_assets,増設オプション Wireless Voltagemp Unit (LR8532) 　③　2023/08                         2026,"{""202504"": 1882922.0, ""202505"": 1882922.0, ""202506"": 1882922.0, ""202507"": 1882922.0, ""202508"": 1882922.0, ""202509"": 1882922.0, ""202510"": 1882922.0, ""202511"": 1882922.0, ""202512"": 1882922.0, ""202601"": 1882922.0, ""202602"": 1882922.0, ""202603"": 1882922.0}","{""202504"": ""=ROUND(V141*$B$2,0)"", ""202505"": ""=ROUND(W141*$B$2,0)"", ""202506"": ""=ROUND(X141*$B$2,0)"", ""202507"": ""=ROUND(Y141*$B$2,0)"", ""202508"": ""=ROUND(Z141*$B$2,0)"", ""202509"": ""=ROUND(AA141*$B$2,0)"", ""202510"": ""=ROUND(AB141*$B$2,0)"", ""202511"": ""=ROUND(AC141*$B$2,0)"", ""202512"": ""=ROUND(AD141*$B$2,0)"", ""202601"": ""=ROUND(AE141*$B$2,0)"", ""202602"": ""=ROUND(AF141*$B$2,0)"", ""202603"": ""=ROUND(AG141*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),142,1412000018,25390,5006016244,depreciation,fixed_assets,増設オプション Wireless Voltagemp Unit (LR8532) 　④　2023/08                         2026,"{""202504"": 1882922.0, ""202505"": 1882922.0, ""202506"": 1882922.0, ""202507"": 1882922.0, ""202508"": 1882922.0, ""202509"": 1882922.0, ""202510"": 1882922.0, ""202511"": 1882922.0, ""202512"": 1882922.0, ""202601"": 1882922.0, ""202602"": 1882922.0, ""202603"": 1882922.0}","{""202504"": ""=ROUND(V142*$B$2,0)"", ""202505"": ""=ROUND(W142*$B$2,0)"", ""202506"": ""=ROUND(X142*$B$2,0)"", ""202507"": ""=ROUND(Y142*$B$2,0)"", ""202508"": ""=ROUND(Z142*$B$2,0)"", ""202509"": ""=ROUND(AA142*$B$2,0)"", ""202510"": ""=ROUND(AB142*$B$2,0)"", ""202511"": ""=ROUND(AC142*$B$2,0)"", ""202512"": ""=ROUND(AD142*$B$2,0)"", ""202601"": ""=ROUND(AE142*$B$2,0)"", ""202602"": ""=ROUND(AF142*$B$2,0)"", ""202603"": ""=ROUND(AG142*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),143,1412000018,25390,5006016244,depreciation,fixed_assets,温度測定器 Midi　data　logger(GL840-M)  + Standard　terminal(B564)　2023/10    2026,"{""202504"": 1698083.0, ""202505"": 1698083.0, ""202506"": 1698083.0, ""202507"": 1698083.0, ""202508"": 1698083.0, ""202509"": 1698083.0, ""202510"": 1698083.0, ""202511"": 1698083.0, ""202512"": 1698083.0, ""202601"": 1698083.0, ""202602"": 1698083.0, ""202603"": 1698083.0}","{""202504"": ""=ROUND(V143*$B$2,0)"", ""202505"": ""=ROUND(W143*$B$2,0)"", ""202506"": ""=ROUND(X143*$B$2,0)"", ""202507"": ""=ROUND(Y143*$B$2,0)"", ""202508"": ""=ROUND(Z143*$B$2,0)"", ""202509"": ""=ROUND(AA143*$B$2,0)"", ""202510"": ""=ROUND(AB143*$B$2,0)"", ""202511"": ""=ROUND(AC143*$B$2,0)"", ""202512"": ""=ROUND(AD143*$B$2,0)"", ""202601"": ""=ROUND(AE143*$B$2,0)"", ""202602"": ""=ROUND(AF143*$B$2,0)"", ""202603"": ""=ROUND(AG143*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),144,1412000018,25390,5006016244,depreciation,fixed_assets,ノイズ試験器Electrostatic Discharge Simulator (ES-B3011A/GT3-30RA)  2023/12 2026,"{""202504"": 6608763.0, ""202505"": 6608763.0, ""202506"": 6608763.0, ""202507"": 6608763.0, ""202508"": 6608763.0, ""202509"": 6608763.0, ""202510"": 6608763.0, ""202511"": 6608763.0, ""202512"": 6608763.0, ""202601"": 6608763.0, ""202602"": 6608763.0, ""202603"": 6608763.0}","{""202504"": ""=ROUND(V144*$B$2,0)"", ""202505"": ""=ROUND(W144*$B$2,0)"", ""202506"": ""=ROUND(X144*$B$2,0)"", ""202507"": ""=ROUND(Y144*$B$2,0)"", ""202508"": ""=ROUND(Z144*$B$2,0)"", ""202509"": ""=ROUND(AA144*$B$2,0)"", ""202510"": ""=ROUND(AB144*$B$2,0)"", ""202511"": ""=ROUND(AC144*$B$2,0)"", ""202512"": ""=ROUND(AD144*$B$2,0)"", ""202601"": ""=ROUND(AE144*$B$2,0)"", ""202602"": ""=ROUND(AF144*$B$2,0)"", ""202603"": ""=ROUND(AG144*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),145,1412000018,25390,5006016244,depreciation,fixed_assets,Spectrodensitometer (FD-7/FD-A06)  　2023/12                                               2026,"{""202504"": 6925884.0, ""202505"": 6925884.0, ""202506"": 6925884.0, ""202507"": 6925884.0, ""202508"": 6925884.0, ""202509"": 6925884.0, ""202510"": 6925884.0, ""202511"": 6925884.0, ""202512"": 6925884.0, ""202601"": 6925884.0, ""202602"": 6925884.0, ""202603"": 6925884.0}","{""202504"": ""=ROUND(V145*$B$2,0)"", ""202505"": ""=ROUND(W145*$B$2,0)"", ""202506"": ""=ROUND(X145*$B$2,0)"", ""202507"": ""=ROUND(Y145*$B$2,0)"", ""202508"": ""=ROUND(Z145*$B$2,0)"", ""202509"": ""=ROUND(AA145*$B$2,0)"", ""202510"": ""=ROUND(AB145*$B$2,0)"", ""202511"": ""=ROUND(AC145*$B$2,0)"", ""202512"": ""=ROUND(AD145*$B$2,0)"", ""202601"": ""=ROUND(AE145*$B$2,0)"", ""202602"": ""=ROUND(AF145*$B$2,0)"", ""202603"": ""=ROUND(AG145*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),146,1412000018,25390,5006016244,depreciation,fixed_assets,"表面電位計(本体+プローブ) Voltmeter (344-K) + Probe 6000B-8,7C  　2023/12     2028","{""202504"": 3720651.0, ""202505"": 3720651.0, ""202506"": 3720651.0, ""202507"": 3720651.0, ""202508"": 3720651.0, ""202509"": 3720651.0, ""202510"": 3720651.0, ""202511"": 3720651.0, ""202512"": 3720651.0, ""202601"": 3720651.0, ""202602"": 3720651.0, ""202603"": 3720651.0}","{""202504"": ""=ROUND(V146*$B$2,0)"", ""202505"": ""=ROUND(W146*$B$2,0)"", ""202506"": ""=ROUND(X146*$B$2,0)"", ""202507"": ""=ROUND(Y146*$B$2,0)"", ""202508"": ""=ROUND(Z146*$B$2,0)"", ""202509"": ""=ROUND(AA146*$B$2,0)"", ""202510"": ""=ROUND(AB146*$B$2,0)"", ""202511"": ""=ROUND(AC146*$B$2,0)"", ""202512"": ""=ROUND(AD146*$B$2,0)"", ""202601"": ""=ROUND(AE146*$B$2,0)"", ""202602"": ""=ROUND(AF146*$B$2,0)"", ""202603"": ""=ROUND(AG146*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),147,1412000018,25390,5006016244,depreciation,fixed_assets,安定化電源Programmable AC/DC Power Source(Booster)　2023/10                     2026,"{""202504"": 6741299.0, ""202505"": 6741299.0, ""202506"": 6741299.0, ""202507"": 6741299.0, ""202508"": 6741299.0, ""202509"": 6741299.0, ""202510"": 6741299.0, ""202511"": 6741299.0, ""202512"": 6741299.0, ""202601"": 6741299.0, ""202602"": 6741299.0, ""202603"": 6741299.0}","{""202504"": ""=ROUND(V147*$B$2,0)"", ""202505"": ""=ROUND(W147*$B$2,0)"", ""202506"": ""=ROUND(X147*$B$2,0)"", ""202507"": ""=ROUND(Y147*$B$2,0)"", ""202508"": ""=ROUND(Z147*$B$2,0)"", ""202509"": ""=ROUND(AA147*$B$2,0)"", ""202510"": ""=ROUND(AB147*$B$2,0)"", ""202511"": ""=ROUND(AC147*$B$2,0)"", ""202512"": ""=ROUND(AD147*$B$2,0)"", ""202601"": ""=ROUND(AE147*$B$2,0)"", ""202602"": ""=ROUND(AF147*$B$2,0)"", ""202603"": ""=ROUND(AG147*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),148,1412000018,25390,5006016244,depreciation,fixed_assets,安定化電源(本体) Programmable AC/DC Power Source(Master) 　2023/10            2026,"{""202504"": 5742456.0, ""202505"": 5742456.0, ""202506"": 5742456.0, ""202507"": 5742456.0, ""202508"": 5742456.0, ""202509"": 5742456.0, ""202510"": 5742456.0, ""202511"": 5742456.0, ""202512"": 5742456.0, ""202601"": 5742456.0, ""202602"": 5742456.0, ""202603"": 5742456.0}","{""202504"": ""=ROUND(V148*$B$2,0)"", ""202505"": ""=ROUND(W148*$B$2,0)"", ""202506"": ""=ROUND(X148*$B$2,0)"", ""202507"": ""=ROUND(Y148*$B$2,0)"", ""202508"": ""=ROUND(Z148*$B$2,0)"", ""202509"": ""=ROUND(AA148*$B$2,0)"", ""202510"": ""=ROUND(AB148*$B$2,0)"", ""202511"": ""=ROUND(AC148*$B$2,0)"", ""202512"": ""=ROUND(AD148*$B$2,0)"", ""202601"": ""=ROUND(AE148*$B$2,0)"", ""202602"": ""=ROUND(AF148*$B$2,0)"", ""202603"": ""=ROUND(AG148*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),149,1412000018,25390,5006016244,depreciation,fixed_assets,温湿度制御ユニット  ①　2023/08                                                                      2026,"{""202504"": 11653502.0, ""202505"": 11653502.0, ""202506"": 11653502.0, ""202507"": 11653502.0, ""202508"": 11653502.0, ""202509"": 11653502.0, ""202510"": 11653502.0, ""202511"": 11653502.0, ""202512"": 11653502.0, ""202601"": 11653502.0, ""202602"": 11653502.0, ""202603"": 11653502.0}","{""202504"": ""=ROUND(V149*$B$2,0)"", ""202505"": ""=ROUND(W149*$B$2,0)"", ""202506"": ""=ROUND(X149*$B$2,0)"", ""202507"": ""=ROUND(Y149*$B$2,0)"", ""202508"": ""=ROUND(Z149*$B$2,0)"", ""202509"": ""=ROUND(AA149*$B$2,0)"", ""202510"": ""=ROUND(AB149*$B$2,0)"", ""202511"": ""=ROUND(AC149*$B$2,0)"", ""202512"": ""=ROUND(AD149*$B$2,0)"", ""202601"": ""=ROUND(AE149*$B$2,0)"", ""202602"": ""=ROUND(AF149*$B$2,0)"", ""202603"": ""=ROUND(AG149*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),150,1412000018,25390,5006016244,depreciation,fixed_assets,温湿度制御ユニット  ②　2023/08                                                                      2026,"{""202504"": 11653502.0, ""202505"": 11653502.0, ""202506"": 11653502.0, ""202507"": 11653502.0, ""202508"": 11653502.0, ""202509"": 11653502.0, ""202510"": 11653502.0, ""202511"": 11653502.0, ""202512"": 11653502.0, ""202601"": 11653502.0, ""202602"": 11653502.0, ""202603"": 11653502.0}","{""202504"": ""=ROUND(V150*$B$2,0)"", ""202505"": ""=ROUND(W150*$B$2,0)"", ""202506"": ""=ROUND(X150*$B$2,0)"", ""202507"": ""=ROUND(Y150*$B$2,0)"", ""202508"": ""=ROUND(Z150*$B$2,0)"", ""202509"": ""=ROUND(AA150*$B$2,0)"", ""202510"": ""=ROUND(AB150*$B$2,0)"", ""202511"": ""=ROUND(AC150*$B$2,0)"", ""202512"": ""=ROUND(AD150*$B$2,0)"", ""202601"": ""=ROUND(AE150*$B$2,0)"", ""202602"": ""=ROUND(AF150*$B$2,0)"", ""202603"": ""=ROUND(AG150*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),151,1412000018,25390,5006016244,depreciation,fixed_assets,静電気試験機（１セット：机やグランドプレーン等）　　　2025/4,"{""202504"": 4051116.0, ""202505"": 4051116.0, ""202506"": 4051116.0, ""202507"": 4051116.0, ""202508"": 4051116.0, ""202509"": 4051116.0, ""202510"": 4051116.0, ""202511"": 4051116.0, ""202512"": 4051116.0, ""202601"": 4051116.0, ""202602"": 4051116.0, ""202603"": 4051116.0}","{""202504"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202505"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202506"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202507"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202508"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202509"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202510"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202511"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202512"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202601"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202602"": ""=ROUND(5744*$B$2/(12*3),0)"", ""202603"": ""=ROUND(5744*$B$2/(12*3),0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),152,1412000018,25390,5006016244,depreciation,fixed_assets,含水計　　2025/4,"{""202504"": 1057917.0, ""202505"": 1057917.0, ""202506"": 1057917.0, ""202507"": 1057917.0, ""202508"": 1057917.0, ""202509"": 1057917.0, ""202510"": 1057917.0, ""202511"": 1057917.0, ""202512"": 1057917.0, ""202601"": 1057917.0, ""202602"": 1057917.0, ""202603"": 1057917.0}","{""202504"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202505"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202506"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202507"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202508"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202509"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202510"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202511"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202512"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202601"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202602"": ""=ROUND(1500*$B$2/(12*3),0)"", ""202603"": ""=ROUND(1500*$B$2/(12*3),0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,76841383
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),154,1412000018,25390,9114120007,interest,fixed_assets,"恒温恒湿槽 Buong on dinh nhiet do, do am 2021/03","{""202504"": 1261375.0, ""202505"": 573306.0, ""202506"": 573306.0, ""202507"": 573306.0, ""202508"": 573306.0, ""202509"": 573306.0, ""202510"": 573306.0, ""202511"": 573306.0, ""202512"": 573306.0, ""202601"": 573306.0, ""202602"": 573306.0, ""202603"": 573306.0}","{""202504"": ""=ROUND(V154*$B$2,0)"", ""202505"": ""=ROUND(W154*$B$2,0)"", ""202506"": ""=ROUND(X154*$B$2,0)"", ""202507"": ""=ROUND(Y154*$B$2,0)"", ""202508"": ""=ROUND(Z154*$B$2,0)"", ""202509"": ""=ROUND(AA154*$B$2,0)"", ""202510"": ""=ROUND(AB154*$B$2,0)"", ""202511"": ""=ROUND(AC154*$B$2,0)"", ""202512"": ""=ROUND(AD154*$B$2,0)"", ""202601"": ""=ROUND(AE154*$B$2,0)"", ""202602"": ""=ROUND(AF154*$B$2,0)"", ""202603"": ""=ROUND(AG154*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,4193305
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),155,1412000018,25390,9114120007,interest,fixed_assets,環境試験室 Buong thi nghiem moi truong 2021/03,"{""202504"": 11066485.0, ""202505"": 8211126.0, ""202506"": 8211126.0, ""202507"": 8211126.0, ""202508"": 8211126.0, ""202509"": 8211126.0, ""202510"": 8211126.0, ""202511"": 8211126.0, ""202512"": 8211126.0, ""202601"": 8211126.0, ""202602"": 8211126.0, ""202603"": 8211126.0}","{""202504"": ""=ROUND(V155*$B$2,0)"", ""202505"": ""=ROUND(W155*$B$2,0)"", ""202506"": ""=ROUND(X155*$B$2,0)"", ""202507"": ""=ROUND(Y155*$B$2,0)"", ""202508"": ""=ROUND(Z155*$B$2,0)"", ""202509"": ""=ROUND(AA155*$B$2,0)"", ""202510"": ""=ROUND(AB155*$B$2,0)"", ""202511"": ""=ROUND(AC155*$B$2,0)"", ""202512"": ""=ROUND(AD155*$B$2,0)"", ""202601"": ""=ROUND(AE155*$B$2,0)"", ""202602"": ""=ROUND(AF155*$B$2,0)"", ""202603"": ""=ROUND(AG155*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,4193305
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),156,1412000018,25390,9114120007,interest,fixed_assets,Chiller(増設) Bo lam mat Chiller 2021/03,"{""202504"": 1732614.0, ""202505"": 787598.0, ""202506"": 787598.0, ""202507"": 787598.0, ""202508"": 787598.0, ""202509"": 787598.0, ""202510"": 787598.0, ""202511"": 787598.0, ""202512"": 787598.0, ""202601"": 787598.0, ""202602"": 787598.0, ""202603"": 787598.0}","{""202504"": ""=ROUND(V156*$B$2,0)"", ""202505"": ""=ROUND(W156*$B$2,0)"", ""202506"": ""=ROUND(X156*$B$2,0)"", ""202507"": ""=ROUND(Y156*$B$2,0)"", ""202508"": ""=ROUND(Z156*$B$2,0)"", ""202509"": ""=ROUND(AA156*$B$2,0)"", ""202510"": ""=ROUND(AB156*$B$2,0)"", ""202511"": ""=ROUND(AC156*$B$2,0)"", ""202512"": ""=ROUND(AD156*$B$2,0)"", ""202601"": ""=ROUND(AE156*$B$2,0)"", ""202602"": ""=ROUND(AF156*$B$2,0)"", ""202603"": ""=ROUND(AG156*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,4193305
FY2026,reference_outputs\secondary\FY2026\24.KDTVN 品質保証課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),157,1412000018,25390,9114120007,interest,fixed_assets,オシロスコープ May hien song 2023/03,"{""202504"": 154117.0, ""202505"": 70330.0, ""202506"": 70330.0, ""202507"": 70330.0, ""202508"": 70330.0, ""202509"": 70330.0, ""202510"": 70330.0, ""202511"": 70330.0, ""202512"": 70330.0, ""202601"": 70330.0, ""202602"": 70330.0, ""202603"": 70330.0}","{""202504"": ""=ROUND(V157*$B$2,0)"", ""202505"": ""=ROUND(W157*$B$2,0)"", ""202506"": ""=ROUND(X157*$B$2,0)"", ""202507"": ""=ROUND(Y157*$B$2,0)"", ""202508"": ""=ROUND(Z157*$B$2,0)"", ""202509"": ""=ROUND(AA157*$B$2,0)"", ""202510"": ""=ROUND(AB157*$B$2,0)"", ""202511"": ""=ROUND(AC157*$B$2,0)"", ""202512"": ""=ROUND(AD157*$B$2,0)"", ""202601"": ""=ROUND(AE157*$B$2,0)"", ""202602"": ""=ROUND(AF157*$B$2,0)"", ""202603"": ""=ROUND(AG157*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,4193305
